N	Total Time	Average CPE
1308	156784	119.87
1309	153192	117.03
1310	157723	120.40
1311	158033	120.54
1312	157650	120.16
1313	157940	120.29
1314	156030	118.74
1315	157954	120.12
1316	158078	120.12
1317	157102	119.29
1318	158692	120.40
1319	156149	118.38
1320	156104	118.26
1321	157852	119.49
1322	160136	121.13
1323	160877	121.60
1324	159029	120.11
1325	158797	119.85
1326	161715	121.96
1327	158418	119.38
1328	155318	116.96
1329	159256	119.83
1330	159648	120.04
1331	158252	118.90
1332	158864	119.27
1333	157648	118.27
1334	159469	119.54
1335	158141	118.46
1336	166417	124.56
1337	163105	121.99
1338	161986	121.07
1339	156859	117.15
1340	161863	120.79
1341	157687	117.59
1342	160241	119.40
1343	161281	120.09
1344	158617	118.02
1345	160974	119.68
1346	161651	120.10
1347	160543	119.19
1348	158964	117.93
1349	160248	118.79
1350	160853	119.15
1351	159946	118.39
1352	163946	121.26
1353	158250	116.96
1354	162763	120.21
1355	160728	118.62
1356	162432	119.79
1357	161276	118.85
1358	158896	117.01
1359	159606	117.44
1360	159087	116.98
1361	159575	117.25
1362	159521	117.12
1363	162519	119.24
1364	161680	118.53
1365	168032	123.10
1366	166610	121.97
1367	168543	123.29
1368	161694	118.20
1369	160579	117.30
1370	166872	121.80
1371	164742	120.16
1372	164964	120.24
1373	163481	119.07
1374	163348	118.89
1375	162652	118.29
1376	178014	129.37
1377	170126	123.55
1378	164089	119.08
1379	163827	118.80
1380	165850	120.18
1381	162814	117.90
1382	165509	119.76
1383	166092	120.10
1384	164000	118.50
1385	163442	118.01
1386	166269	119.96
1387	167815	120.99
1388	164746	118.69
1389	167726	120.75
1390	164942	118.66
1391	164246	118.08
1392	164322	118.05
1393	164911	118.39
1394	167618	120.24
1395	164891	118.20
1396	168131	120.44
1397	167347	119.79
1398	171086	122.38
1399	164916	117.88
1400	168386	120.28
1401	164568	117.46
1402	167107	119.19
1403	171032	121.90
1404	173973	123.91
1405	169790	120.85
1406	166440	118.38
1407	167278	118.89
1408	167563	119.01
1409	164789	116.95
1410	192655	136.63
1411	172163	122.01
1412	167010	118.28
1413	169415	119.90
1414	167879	118.73
1415	172437	121.86
1416	168124	118.73
1417	171094	120.74
1418	167495	118.12
1419	168174	118.52
1420	169150	119.12
1421	168673	118.70
1422	167210	117.59
1423	185469	130.34
1424	167017	117.29
1425	174415	122.40
1426	170257	119.39
1427	169766	118.97
1428	170636	119.49
1429	170537	119.34
1430	175843	122.97
1431	170416	119.09
1432	173707	121.30
1433	170368	118.89
1434	175348	122.28
1435	168052	117.11
1436	172804	120.34
1437	168077	116.96
1438	173282	120.50
1439	169662	117.90
1440	171974	119.43
1441	168855	117.18
1442	171501	118.93
1443	174619	121.01
1444	170977	118.41
1445	169722	117.45
1446	169470	117.20
1447	171408	118.46
1448	174273	120.35
1449	174969	120.75
1450	173816	119.87
1451	171496	118.19
1452	172119	118.54
1453	173368	119.32
1454	171720	118.10
1455	176381	121.22
1456	173909	119.44
1457	172488	118.39
1458	172426	118.26
1459	177028	121.34
1460	173850	119.08
1461	178727	122.33
1462	177685	121.54
1463	179971	123.02
1464	173490	118.50
1465	171889	117.33
1466	173547	118.38
1467	178369	121.59
1468	174878	119.13
1469	173966	118.42
1470	174765	118.89
1471	174049	118.32
1472	174221	118.36
1473	195202	132.52
1474	179166	121.55
1475	172496	116.95
1476	178786	121.13
1477	175815	119.04
1478	176708	119.56
1479	178003	120.35
1480	175985	118.91
1481	176475	119.16
1482	177309	119.64
1483	177359	119.59
1484	176298	118.80
1485	177442	119.49
1486	175817	118.32
1487	175872	118.27
1488	178808	120.17
1489	176205	118.34
1490	181827	122.03
1491	181814	121.94
1492	184693	123.79
