N	Total Time	Average CPE
1405	108381	77.14
1406	109460	77.85
1407	110372	78.44
1408	109122	77.50
1409	110422	78.37
1410	108908	77.24
1411	115056	81.54
1412	132730	94.00
1413	112909	79.91
1414	109315	77.31
1415	109610	77.46
1416	111222	78.55
1417	109810	77.49
1418	112833	79.57
1419	125978	88.78
1420	115796	81.55
1421	110316	77.63
1422	121751	85.62
1423	110547	77.69
1424	118538	83.24
1425	113223	79.45
1426	113523	79.61
1427	112469	78.81
1428	111297	77.94
1429	112697	78.86
1430	112450	78.64
1431	113473	79.30
1432	112634	78.66
1433	118597	82.76
1434	112129	78.19
1435	112105	78.12
1436	115873	80.69
1437	112912	78.57
1438	113505	78.93
1439	113667	78.99
1440	114312	79.38
1441	112893	78.34
1442	113189	78.49
1443	113235	78.47
1444	120292	83.30
1445	115469	79.91
1446	113494	78.49
1447	115220	79.63
1448	118546	81.87
1449	115628	79.80
1450	116252	80.17
1451	116550	80.32
1452	115841	79.78
1453	123824	85.22
1454	127784	87.88
1455	118818	81.66
1456	117292	80.56
1457	117398	80.58
1458	116983	80.24
1459	134245	92.01
1460	124640	85.37
1461	120092	82.20
1462	116689	79.81
1463	117987	80.65
1464	120894	82.58
1465	119790	81.77
1466	117857	80.39
1467	118484	80.77
1468	118117	80.46
1469	118042	80.36
1470	119042	80.98
1471	121836	82.83
1472	118727	80.66
1473	117464	79.74
1474	117873	79.97
1475	118428	80.29
1476	117803	79.81
1477	118611	80.31
1478	119091	80.58
1479	119459	80.77
1480	118611	80.14
1481	118767	80.19
1482	118712	80.10
1483	122703	82.74
1484	119304	80.39
1485	122987	82.82
1486	119642	80.51
1487	119374	80.28
1488	123545	83.03
1489	125403	84.22
1490	119865	80.45
1491	126272	84.69
1492	119968	80.41
1493	120023	80.39
1494	121727	81.48
