N	Total Time	Average CPE
1446	128005	88.52
1447	128210	88.60
1448	137591	95.02
1449	127951	88.30
1450	127345	87.82
1451	128721	88.71
1452	139165	95.84
1453	131628	90.59
1454	132638	91.22
1455	131968	90.70
1456	129175	88.72
1457	128963	88.51
1458	128195	87.93
1459	128278	87.92
1460	129514	88.71
1461	128623	88.04
1462	130203	89.06
1463	129035	88.20
1464	129026	88.13
1465	136596	93.24
1466	129456	88.31
1467	129524	88.29
1468	132961	90.57
1469	130079	88.55
1470	131406	89.39
1471	137555	93.51
1472	130094	88.38
1473	130265	88.44
1474	137956	93.59
1475	130672	88.59
1476	136247	92.31
1477	138872	94.02
1478	136419	92.30
1479	133318	90.14
1480	135749	91.72
1481	136423	92.12
1482	131702	88.87
1483	132232	89.17
1484	138506	93.33
1485	134903	90.84
1486	132121	88.91
1487	136081	91.51
1488	134073	90.10
1489	132777	89.17
1490	136756	91.78
1491	136540	91.58
1492	136672	91.60
1493	137741	92.26
1494	134990	90.35
1495	133777	89.48
