N	Total Time	Average CPE
1377	110967	80.59
1378	105487	76.55
1379	105161	76.26
1380	105213	76.24
1381	107699	77.99
1382	105470	76.32
1383	111269	80.45
1384	105877	76.50
1385	106698	77.04
1386	114013	82.26
1387	105876	76.33
1388	105494	76.00
1389	114908	82.73
1390	108031	77.72
1391	113695	81.74
1392	126810	91.10
1393	115297	82.77
1394	106908	76.69
1395	109099	78.21
1396	112562	80.63
1397	108102	77.38
1398	107526	76.91
1399	111636	79.80
1400	107885	77.06
1401	109171	77.92
1402	115680	82.51
1403	107222	76.42
1404	107338	76.45
1405	107904	76.80
1406	109132	77.62
1407	110690	78.67
1408	108079	76.76
1409	109657	77.83
1410	109091	77.37
1411	110590	78.38
1412	111867	79.23
1413	122237	86.51
1414	117333	82.98
1415	112620	79.59
1416	111631	78.84
1417	110843	78.22
1418	112818	79.56
1419	113458	79.96
1420	110250	77.64
1421	114276	80.42
1422	114296	80.38
1423	118084	82.98
1424	111186	78.08
1425	114532	80.37
1426	117566	82.44
1427	113322	79.41
1428	112829	79.01
1429	110870	77.59
1430	112439	78.63
1431	115317	80.58
1432	111977	78.20
1433	122055	85.17
1434	113924	79.44
1435	111626	77.79
1436	112065	78.04
1437	113261	78.82
1438	120113	83.53
1439	113025	78.54
1440	113156	78.58
1441	113298	78.62
1442	114799	79.61
1443	117472	81.41
1444	112903	78.19
1445	113062	78.24
1446	114024	78.85
1447	115005	79.48
1448	117820	81.37
1449	115434	79.66
1450	119308	82.28
1451	116937	80.59
1452	116199	80.03
1453	119617	82.32
1454	130117	89.49
1455	132777	91.26
1456	116004	79.67
1457	115246	79.10
1458	117157	80.35
1459	115171	78.94
1460	119790	82.05
1461	117298	80.29
1462	117486	80.36
1463	118156	80.76
1464	121313	82.86
1465	116789	79.72
1466	118036	80.52
1467	122089	83.22
1468	116497	79.36
1469	116291	79.16
1470	118610	80.69
1471	119057	80.94
1472	120074	81.57
1473	118044	80.14
1474	118023	80.07
1475	125940	85.38
1476	120841	81.87
1477	118900	80.50
1478	124077	83.95
1479	117904	79.72
1480	117798	79.59
1481	121058	81.74
1482	119784	80.83
1483	120645	81.35
1484	119210	80.33
1485	127949	86.16
1486	118637	79.84
1487	120059	80.74
1488	120516	80.99
1489	119089	79.98
1490	119244	80.03
1491	121619	81.57
1492	119503	80.10
1493	119615	80.12
1494	133827	89.58
1495	127082	85.00
